Memory Stats

Group, Name, MB, KB, Bytes
EWRAM, src/mystery_event_menu.o, 0, 0, 0
EWRAM, src/AgbRfu_LinkManager.o, 0, 0, 0
EWRAM, src/wireless_communication_status_screen.o, 0, 0, 0
EWRAM, src/rogue_adventure.o, 0, 0, 0
EWRAM, src/rogue_automation.o, 0, 0, 0
EWRAM, src/rogue_assistant.o, 0, 0, 0
EWRAM, src/rogue_campaign.o, 0, 0, 0
EWRAM, src/rogue_hub.o, 0, 0, 0
EWRAM, src/rogue_charms.o, 0, 0, 0
EWRAM, src/rogue_settings.o, 0, 0, 0


IWRAM GROUPS

Group, Name, MB, KB, Bytes
IWRAM, TOTAL, 15, 16383, 16777214
IWRAM, data/sound_data.o, 0, 0, 270
IWRAM, gflib/sprite.o, 0, 0, 100
IWRAM, src/pokemon_storage_system.o, 0, 0, 49
IWRAM, src/rogue_query.o, 0, 0, 39
IWRAM, src/rogue_assistant.o, 0, 0, 21
IWRAM, gflib/text.o, 0, 0, 21
IWRAM, src/link.o, 0, 0, 12
IWRAM, src/m4a_1.o, 0, 0, 8
IWRAM, src/rogue_charms.o, 0, 0, 7
IWRAM, src/battle_transition.o, 0, 0, 7
IWRAM, src/pokemon_animation.o, 0, 0, 7
IWRAM, src/ereader_helpers.o, 0, 0, 5
IWRAM, src/link_rfu_2.o, 0, 0, 5
IWRAM, src/fldeff_cut.o, 0, 0, 4
IWRAM, src/rogue_popup.o, 0, 0, 4
IWRAM, src/tileset_anims.o, 0, 0, 2
IWRAM, *libgcc.a:dp-bit.o, 0, 0, 2
IWRAM, src/overworld.o, 0, 0, 1
IWRAM, src/digit_obj_util.o, 0, 0, 1
IWRAM, src/battle_factory_screen.o, 0, 0, 1
IWRAM, src/rogue_controller.o, 0, 0, 1
IWRAM, src/union_room.o, 0, 0, 1
IWRAM, src/agb_flash.o, 0, 0, 1
IWRAM, src/pokedex_area_screen.o, 0, 0, 1
IWRAM, src/battle_pike.o, 0, 0, 1
IWRAM, src/contest_painting.o, 0, 0, 1
IWRAM, src/rogue_settings.o, 0, 0, 1
IWRAM, src/pokenav_ribbons_summary.o, 0, 0, 1
IWRAM, src/faraway_island.o, 0, 0, 1
IWRAM, gflib/malloc.o, 0, 0, 1
IWRAM, src/sound.o, 0, 0, 1
IWRAM, src/script_menu.o, 0, 0, 0
IWRAM, src/multiboot.o, 0, 0, 0
IWRAM, src/field_weather.o, 0, 0, 0
IWRAM, src/wireless_communication_status_screen.o, 0, 0, 0
IWRAM, src/dodrio_berry_picking.o, 0, 0, 0
IWRAM, src/egg_hatch.o, 0, 0, 0
IWRAM, src/berry_fix_program.o, 0, 0, 0
IWRAM, src/region_map.o, 0, 0, 0
IWRAM, src/menu_helpers.o, 0, 0, 0
IWRAM, src/siirtc.o, 0, 0, 0
IWRAM, src/tv.o, 0, 0, 0
IWRAM, src/main.o, 0, 0, 0
IWRAM, src/battle_tent.o, 0, 0, 0
IWRAM, src/recorded_battle.o, 0, 0, 0
IWRAM, src/starter_choose.o, 0, 0, 0
IWRAM, src/link_rfu_3.o, 0, 0, 0
IWRAM, src/battle_factory.o, 0, 0, 0
IWRAM, src/play_time.o, 0, 0, 0
IWRAM, src/mauville_old_man.o, 0, 0, 0
IWRAM, src/pokenav_conditions_gfx.o, 0, 0, 0
IWRAM, src/scrcmd.o, 0, 0, 0
IWRAM, src/main_menu.o, 0, 0, 0
IWRAM, src/rogue_ridemon.o, 0, 0, 0
IWRAM, src/rogue_followmon.o, 0, 0, 0
IWRAM, src/rogue_hub.o, 0, 0, 0
IWRAM, gflib/bg.o, 0, 0, 0
IWRAM, src/rogue_baked.o, 0, 0, 0
IWRAM, src/rogue_script.o, 0, 0, 0
IWRAM, src/rogue_settings_ui.o, 0, 0, 0
IWRAM, src/rogue_timeofday.o, 0, 0, 0
IWRAM, src/field_effect.o, 0, 0, 0
IWRAM, src/rogue_trainers.o, 0, 0, 0
IWRAM, src/rogue_quest.o, 0, 0, 0
IWRAM, src/rogue_questmenu.o, 0, 0, 0
IWRAM, gflib/gpu_regs.o, 0, 0, 0
IWRAM, src/rogue_adventurepaths.o, 0, 0, 0
IWRAM, gflib/dma3_manager.o, 0, 0, 0
IWRAM, src/AgbRfu_LinkManager.o, 0, 0, 0
IWRAM, src/rogue_campaign.o, 0, 0, 0
IWRAM, src/rogue_automation.o, 0, 0, 0
IWRAM, src/rogue_adventure.o, 0, 0, 0
IWRAM, *libc.a:syscalls.o, 0, 0, 0
IWRAM, *libgcc.a:fp-bit.o, 0, 0, 0
IWRAM, src/union_room_battle.o, 0, 0, 0
IWRAM, src/rtc.o, 0, 0, 0
IWRAM, src/berry_blender.o, 0, 0, 0
IWRAM, src/mirage_tower.o, 0, 0, 0
IWRAM, src/field_camera.o, 0, 0, 0
IWRAM, src/script.o, 0, 0, 0
IWRAM, src/palette.o, 0, 0, 0
IWRAM, src/slot_machine.o, 0, 0, 0
IWRAM, src/record_mixing.o, 0, 0, 0


ROM OBJECTS

Group, Name, MB, KB, Bytes
ROM::src/battle_script_commands.o, TOTAL, 0, 8, 8747
ROM::src/battle_script_commands.o, SetMoveEffect, 0, 3, 3490
ROM::src/battle_script_commands.o, UproarWakeUpCheck, 0, 3, 3240
ROM::src/battle_script_commands.o, BufferMoveToLearnIntoBattleTextBuff2, 0, 0, 539
ROM::src/battle_script_commands.o, AI_TypeCalc, 0, 0, 530
ROM::src/battle_script_commands.o, JumpIfMoveAffectedByProtect, 0, 0, 328
ROM::src/battle_script_commands.o, AI_CalcDmg, 0, 0, 237
ROM::src/battle_script_commands.o, TypeCalc, 0, 0, 59
ROM::src/battle_script_commands.o, HandleBattleWindow, 0, 0, 39
ROM::src/battle_script_commands.o, GetBattlerTurnOrderNum, 0, 0, 7
ROM::src/battle_script_commands.o, BattleCreateYesNoCursorAt, 0, 0, 7

ROM::src/pokemon_storage_system.o, TOTAL, 0, 5, 6135
ROM::src/pokemon_storage_system.o, ResetPokemonStorageSystem, 0, 3, 3627
ROM::src/pokemon_storage_system.o, CompactPartySlots, 0, 1, 1668
ROM::src/pokemon_storage_system.o, StringCopyAndFillWithSpaces, 0, 0, 139
ROM::src/pokemon_storage_system.o, DrawTextWindowAndBufferTiles, 0, 0, 68
ROM::src/pokemon_storage_system.o, ShowPokemonStorageSystemPC, 0, 0, 63
ROM::src/pokemon_storage_system.o, AdvanceStorageMonIndex, 0, 0, 25
ROM::src/pokemon_storage_system.o, AnyStorageMonWithMove, 0, 0, 16
ROM::src/pokemon_storage_system.o, CreateBoxMonAt, 0, 0, 16
ROM::src/pokemon_storage_system.o, GetBoxNamePtr, 0, 0, 15
ROM::src/pokemon_storage_system.o, AnyStorageMonOfSpecies, 0, 0, 15
ROM::src/pokemon_storage_system.o, CountStorageNonEggMons, 0, 0, 13
ROM::src/pokemon_storage_system.o, CountAllStorageMons, 0, 0, 13
ROM::src/pokemon_storage_system.o, CheckBoxMonSanityAt, 0, 0, 12
ROM::src/pokemon_storage_system.o, CountPartyAliveNonEggMonsExcept, 0, 0, 11
ROM::src/pokemon_storage_system.o, CheckFreePokemonStorageSpace, 0, 0, 11
ROM::src/pokemon_storage_system.o, AnyPlayerPartyMonOfSpecies, 0, 0, 10
ROM::src/pokemon_storage_system.o, GetBoxMonLevelAt, 0, 0, 10
ROM::src/pokemon_storage_system.o, ResetWaldaWallpaper, 0, 0, 10
ROM::src/pokemon_storage_system.o, GetBoxMonNickAt, 0, 0, 9
ROM::src/pokemon_storage_system.o, GetAndCopyBoxMonDataAt, 0, 0, 9
ROM::src/pokemon_storage_system.o, CountPartyNonEggMons, 0, 0, 9
ROM::src/pokemon_storage_system.o, SetBoxMonDataAt, 0, 0, 8
ROM::src/pokemon_storage_system.o, GetBoxMonDataAt, 0, 0, 8
ROM::src/pokemon_storage_system.o, CopyBoxMonAt, 0, 0, 8
ROM::src/pokemon_storage_system.o, BoxMonAtToMon, 0, 0, 8
ROM::src/pokemon_storage_system.o, SetBoxMonAt, 0, 0, 8
ROM::src/pokemon_storage_system.o, SetBoxMonNickAt, 0, 0, 8
ROM::src/pokemon_storage_system.o, GetBoxedMonPtr, 0, 0, 7
ROM::src/pokemon_storage_system.o, ZeroBoxMonAt, 0, 0, 7
ROM::src/pokemon_storage_system.o, CountPartyMons, 0, 0, 7
ROM::src/pokemon_storage_system.o, CountMonsInBox, 0, 0, 6
ROM::src/pokemon_storage_system.o, GetFirstFreeBoxSpot, 0, 0, 6
ROM::src/pokemon_storage_system.o, SetCurrentBoxMonData, 0, 0, 4
ROM::src/pokemon_storage_system.o, StorageGetCurrentBox, 0, 0, 4
ROM::src/pokemon_storage_system.o, SetWaldaWallpaperColors, 0, 0, 4
ROM::src/pokemon_storage_system.o, GetCurrentBoxMonData, 0, 0, 4
ROM::src/pokemon_storage_system.o, SetWaldaWallpaperPatternId, 0, 0, 4
ROM::src/pokemon_storage_system.o, SetWaldaWallpaperIconId, 0, 0, 4
ROM::src/pokemon_storage_system.o, SetWaldaPhrase, 0, 0, 3
ROM::src/pokemon_storage_system.o, CountPartyAliveNonEggMons_IgnoreVar0x8004Slot, 0, 0, 3
ROM::src/pokemon_storage_system.o, SetWaldaWallpaperLockedOrUnlocked, 0, 0, 2
ROM::src/pokemon_storage_system.o, IsWaldaWallpaperUnlocked, 0, 0, 2
ROM::src/pokemon_storage_system.o, GetWaldaWallpaperPatternId, 0, 0, 2
ROM::src/pokemon_storage_system.o, GetWaldaWallpaperIconId, 0, 0, 2
ROM::src/pokemon_storage_system.o, GetWaldaWallpaperColorsPtr, 0, 0, 2
ROM::src/pokemon_storage_system.o, GetWaldaPhrasePtr, 0, 0, 2

ROM::src/event_object_movement.o, TOTAL, 0, 5, 5695
ROM::src/event_object_movement.o, MovementAction_PauseSpriteAnim, 0, 0, 234
ROM::src/event_object_movement.o, SpawnObjectEventsOnReturnToField, 0, 0, 86
ROM::src/event_object_movement.o, MovementAction_WalkNormalRight_Step1, 0, 0, 81
ROM::src/event_object_movement.o, GetFigure8XOffset, 0, 0, 75
ROM::src/event_object_movement.o, GetCollisionFlagsAtCoords, 0, 0, 71
ROM::src/event_object_movement.o, InitNpcForMovement, 0, 0, 70
ROM::src/event_object_movement.o, GetObjectEventIdByXY, 0, 0, 65
ROM::src/event_object_movement.o, RemoveAllObjectEventsExceptPlayer, 0, 0, 61
ROM::src/event_object_movement.o, GetLedgeJumpDirection, 0, 0, 57
ROM::src/event_object_movement.o, UnfreezeObjectEvents, 0, 0, 53
ROM::src/event_object_movement.o, UpdateObjectEventSpriteInvisibility, 0, 0, 52
ROM::src/event_object_movement.o, GetOppositeDirection, 0, 0, 50
ROM::src/event_object_movement.o, CreateVirtualObject, 0, 0, 46
ROM::src/event_object_movement.o, AddCameraObject, 0, 0, 43
ROM::src/event_object_movement.o, GetObjectEventGraphicsInfo, 0, 0, 41
ROM::src/event_object_movement.o, Unref_TryInitLocalObjectEvent, 0, 0, 40
ROM::src/event_object_movement.o, TrySpawnObjectEvents, 0, 0, 35
ROM::src/event_object_movement.o, FilterOutStepOnPuddleGroundEffectIfJumping, 0, 0, 34
ROM::src/event_object_movement.o, ObjectEventSetGraphicsId, 0, 0, 34
ROM::src/event_object_movement.o, CreateObjectGraphicsSpriteInObjectEventSpace, 0, 0, 34
ROM::src/event_object_movement.o, CopyablePlayerMovement_WalkNormal, 0, 0, 34
ROM::src/event_object_movement.o, PlayerObjectTurn, 0, 0, 33
ROM::src/event_object_movement.o, FindLockedObjectEventIndex, 0, 0, 32
ROM::src/event_object_movement.o, RemoveObjectEventsOutsideView, 0, 0, 29
ROM::src/event_object_movement.o, SetVirtualObjectSpriteAnim, 0, 0, 27
ROM::src/event_object_movement.o, TrySpawnObjectEventTemplate, 0, 0, 26
ROM::src/event_object_movement.o, GroundEffect_DeepSandTracks, 0, 0, 26
ROM::src/event_object_movement.o, CopyablePlayerMovement_Jump2, 0, 0, 25
ROM::src/event_object_movement.o, GetCollisionAtCoords, 0, 0, 24
ROM::src/event_object_movement.o, GetObjectEventScriptPointerByObjectEventId, 0, 0, 24
ROM::src/event_object_movement.o, ResetObjectEvents, 0, 0, 23
ROM::src/event_object_movement.o, TrySpawnObjectEvent, 0, 0, 23
ROM::src/event_object_movement.o, MovementType_WalkBackAndForth_Step2, 0, 0, 23
ROM::src/event_object_movement.o, MovementType_BerryTreeGrowth_Normal, 0, 0, 23
ROM::src/event_object_movement.o, CopyablePlayerMovement_WalkFast, 0, 0, 23
ROM::src/event_object_movement.o, CopyablePlayerMovement_Jump, 0, 0, 23
ROM::src/event_object_movement.o, CopyablePlayerMovement_WalkFaster, 0, 0, 23
ROM::src/event_object_movement.o, CopyablePlayerMovement_Slide, 0, 0, 23
ROM::src/event_object_movement.o, MoveCoords, 0, 0, 22
ROM::src/event_object_movement.o, MoveNextDirectionInSequence, 0, 0, 22
ROM::src/event_object_movement.o, SetSpritePosToMapCoords, 0, 0, 21
ROM::src/event_object_movement.o, MoveObjectEventToMapCoords, 0, 0, 20
ROM::src/event_object_movement.o, StartFieldEffectForObjectEvent, 0, 0, 20
ROM::src/event_object_movement.o, MovementAction_StoreAndLockAnim_Step0, 0, 0, 20
ROM::src/event_object_movement.o, CreateObjectGraphicsSprite, 0, 0, 20
ROM::src/event_object_movement.o, FreezeObjectEvent, 0, 0, 19
ROM::src/event_object_movement.o, FreeAndReserveObjectSpritePalettes, 0, 0, 19
ROM::src/event_object_movement.o, SetObjectEventDirection, 0, 0, 19
ROM::src/event_object_movement.o, RemoveObjectEventByLocalIdAndMap, 0, 0, 19
ROM::src/event_object_movement.o, GetObjectEventIdByPosition, 0, 0, 18
ROM::src/event_object_movement.o, SetVirtualObjectGraphics, 0, 0, 18
ROM::src/event_object_movement.o, SetSpritePosToOffsetMapCoords, 0, 0, 17
ROM::src/event_object_movement.o, MovementAction_FreeAndUnlockAnim_Step0, 0, 0, 17
ROM::src/event_object_movement.o, TryGetTrainerEncounterDirection, 0, 0, 17
ROM::src/event_object_movement.o, GetObjectEventTemplateByLocalIdAndMap, 0, 0, 17
ROM::src/event_object_movement.o, SetObjectSubpriorityByElevation, 0, 0, 16
ROM::src/event_object_movement.o, MovementType_Buried, 0, 0, 16
ROM::src/event_object_movement.o, GetObjectPaletteTag, 0, 0, 16
ROM::src/event_object_movement.o, GroundEffect_Seaweed, 0, 0, 15
ROM::src/event_object_movement.o, ObjectEventIsTrainerAndCloseToPlayer, 0, 0, 15
ROM::src/event_object_movement.o, MovementType_TreeDisguise, 0, 0, 15
ROM::src/event_object_movement.o, PatchObjectPaletteRange, 0, 0, 14
ROM::src/event_object_movement.o, MovementAction_AcroWheelieInPlaceRight_Step0, 0, 0, 14
ROM::src/event_object_movement.o, UpdateObjectEventCurrentMovement, 0, 0, 14
ROM::src/event_object_movement.o, UnfreezeObjectEvent, 0, 0, 14
ROM::src/event_object_movement.o, CreateCopySpriteAt, 0, 0, 14
ROM::src/event_object_movement.o, MovementType_MountainDisguise, 0, 0, 14
ROM::src/event_object_movement.o, MovementAction_WalkRightAffine_Step1, 0, 0, 13
ROM::src/event_object_movement.o, SpawnSpecialObjectEventParameterized, 0, 0, 13
ROM::src/event_object_movement.o, MovementAction_WalkFastRight_Step1, 0, 0, 13
ROM::src/event_object_movement.o, InitObjectEventPalettes, 0, 0, 13
ROM::src/event_object_movement.o, UpdateObjectEventCoordsForCameraUpdate, 0, 0, 13
ROM::src/event_object_movement.o, CopySprite, 0, 0, 12
ROM::src/event_object_movement.o, MovementType_BerryTreeGrowth, 0, 0, 12
ROM::src/event_object_movement.o, MovementType_CopyPlayerInGrass_Step1, 0, 0, 12
ROM::src/event_object_movement.o, MovementAction_FaceAwayPlayer_Step0, 0, 0, 12
ROM::src/event_object_movement.o, MovementAction_Figure8_Step1, 0, 0, 12
ROM::src/event_object_movement.o, MovementType_CopyPlayer_Step1, 0, 0, 12
ROM::src/event_object_movement.o, GroundEffect_SpawnOnLongGrass, 0, 0, 11
ROM::src/event_object_movement.o, GroundEffect_StepOnLongGrass, 0, 0, 11
ROM::src/event_object_movement.o, GroundEffect_StepOnTallGrass, 0, 0, 11
ROM::src/event_object_movement.o, GetLimitedVectorDirection_WestNorth, 0, 0, 11
ROM::src/event_object_movement.o, SetObjectSubpriority, 0, 0, 11
ROM::src/event_object_movement.o, GroundEffect_SpawnOnTallGrass, 0, 0, 11
ROM::src/event_object_movement.o, GetLimitedVectorDirection_EastSouth, 0, 0, 11
ROM::src/event_object_movement.o, GetLimitedVectorDirection_WestSouth, 0, 0, 11
ROM::src/event_object_movement.o, GetLimitedVectorDirection_EastNorth, 0, 0, 11
ROM::src/event_object_movement.o, MovementAction_FacePlayer_Step0, 0, 0, 11
ROM::src/event_object_movement.o, SetObjectEventSpritePosByLocalIdAndMap, 0, 0, 11
ROM::src/event_object_movement.o, IsBerryTreeSparkling, 0, 0, 11
ROM::src/event_object_movement.o, MovementAction_AcroWheelieMoveRight_Step1, 0, 0, 11
ROM::src/event_object_movement.o, GroundEffect_JumpOnTallGrass, 0, 0, 11
ROM::src/event_object_movement.o, GetBaseTemplateForObjectEvent, 0, 0, 11
ROM::src/event_object_movement.o, ObjectEventUpdateElevation, 0, 0, 10
ROM::src/event_object_movement.o, ObjectEventTurn, 0, 0, 10
ROM::src/event_object_movement.o, TryMoveObjectEventToMapCoords, 0, 0, 10
ROM::src/event_object_movement.o, MovementAction_WaitSpriteAnim, 0, 0, 10
ROM::src/event_object_movement.o, ObjectEventSetHeldMovement, 0, 0, 10
ROM::src/event_object_movement.o, MovementAction_AcroPopWheelieMoveRight_Step1, 0, 0, 10
ROM::src/event_object_movement.o, SetObjectInvisibility, 0, 0, 10
ROM::src/event_object_movement.o, LoadSpecialObjectReflectionPalette, 0, 0, 10
ROM::src/event_object_movement.o, SetBerryTreeJustPicked, 0, 0, 10
ROM::src/event_object_movement.o, MovementType_BerryTreeGrowth_Sparkle, 0, 0, 10
ROM::src/event_object_movement.o, GetTrainerFacingDirectionMovementType, 0, 0, 10
ROM::src/event_object_movement.o, MovementType_WanderUpAndDown_Step4, 0, 0, 9
ROM::src/event_object_movement.o, FreezeObjectEventsExceptTwo, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_BerryTreeGrowth_SparkleEnd, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_BerryTreeGrowth_SparkleStart, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_WanderAround_Step4, 0, 0, 9
ROM::src/event_object_movement.o, SetTrainerMovementType, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_WanderLeftAndRight_Step4, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_FaceDownUpAndRight_Step4, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_WalkSequenceLeftDownUpRight_Step1, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_WalkSequenceRightUpLeftDown_Step1, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_WalkSequenceLeftDownRightUp_Step1, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_FaceUpAndRight_Step4, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_WalkSequenceUpLeftRightDown_Step1, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_WalkSequenceDownRightUpLeft_Step1, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_WalkSequenceUpLeftDownRight_Step1, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_WalkSequenceLeftRightDownUp_Step1, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_FaceDownAndLeft_Step4, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_WalkSequenceDownLeftRightUp_Step1, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_WalkSequenceLeftUpDownRight_Step1, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_FaceDownAndRight_Step4, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_FaceUpLeftAndRight_Step4, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_WalkSequenceLeftRightUpDown_Step1, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_WalkSequenceUpDownLeftRight_Step1, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_WalkSequenceUpDownRightLeft_Step1, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_WalkSequenceRightLeftUpDown_Step1, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_FaceDownUpAndLeft_Step4, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_WalkSequenceRightDownUpLeft_Step1, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_WalkSequenceDownRightLeftUp_Step1, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_WalkSequenceRightUpDownLeft_Step1, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_WalkSequenceDownUpLeftRight_Step1, 0, 0, 9
ROM::src/event_object_movement.o, GetMapCoordsFromSpritePos, 0, 0, 9
ROM::src/event_object_movement.o, CopyablePlayerMovement_JumpInPlace, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_WalkSequenceRightLeftDownUp_Step1, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_LookAround_Step4, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_WalkSequenceUpRightLeftDown_Step1, 0, 0, 9
ROM::src/event_object_movement.o, SetStepAnimHandleAlternation, 0, 0, 9
ROM::src/event_object_movement.o, ResetObjectSubpriority, 0, 0, 9
ROM::src/event_object_movement.o, CopyablePlayerMovement_FaceDirection, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_WalkSequenceUpRightDownLeft_Step1, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_FaceDownAndUp_Step4, 0, 0, 9
ROM::src/event_object_movement.o, SetVirtualObjectInvisibility, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_WalkSequenceRightDownLeftUp_Step1, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_FaceUpAndLeft_Step4, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_FaceDownLeftAndRight_Step4, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_WalkSequenceDownLeftUpRight_Step1, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_WalkSequenceLeftUpRightDown_Step1, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_WalkSequenceDownUpRightLeft_Step1, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_FaceLeftAndRight_Step4, 0, 0, 9
ROM::src/event_object_movement.o, MovementType_WalkSequenceDownUpLeftRight, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_WalkSequenceLeftDownUpRight, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_RotateCounterclockwise_Step3, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_WalkSequenceRightDownUpLeft, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_WalkBackAndForth, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_WalkSequenceUpRightLeftDown, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_WalkSequenceLeftRightDownUp, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_WalkSequenceRightLeftDownUp, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_WalkSequenceLeftUpDownRight, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_WalkSequenceUpLeftRightDown, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_WalkSequenceDownUpRightLeft, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_WalkSequenceUpRightDownLeft, 0, 0, 8
ROM::src/event_object_movement.o, MovementAction_RevealTrainer_Step0, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_Invisible, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_RunInPlace, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_JogInPlace, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_WalkSlowlyInPlace, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_WalkInPlace, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_CopyPlayerInGrass, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_CopyPlayer, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_WalkSequenceRightDownLeftUp, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_WalkSequenceLeftUpRightDown, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_WalkSequenceDownLeftUpRight, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_WalkSequenceUpDownRightLeft, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_WalkSequenceRightUpLeftDown, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_WalkSequenceLeftDownRightUp, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_WalkSequenceDownRightUpLeft, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_WalkSequenceUpLeftDownRight, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_WalkSequenceDownLeftRightUp, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_WalkSequenceLeftRightUpDown, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_WalkSequenceUpDownLeftRight, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_WalkSequenceRightUpDownLeft, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_WalkSequenceDownRightLeftUp, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_WalkSequenceRightLeftUpDown, 0, 0, 8
ROM::src/event_object_movement.o, FreezeObjectEventsExceptOne, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_WanderLeftAndRight, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_FaceDownUpAndRight_Step2, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_FaceDownUpAndRight, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_FaceDirection, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_FaceDownUpAndLeft_Step2, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_FaceDownAndUp, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_FaceDownUpAndLeft, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_FaceDownAndUp_Step2, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_FaceDownAndRight_Step2, 0, 0, 8
ROM::src/event_object_movement.o, PatchObjectPalette, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_FaceUpRightAndLeft, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_FaceDownAndRight, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_FaceLeftAndRight, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_FaceDownAndLeft_Step2, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_WanderAround, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_FaceLeftAndRight_Step2, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_FaceDownAndLeft, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_FaceUpAndLeft, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_FaceUpAndRight_Step2, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_FaceUpAndLeft_Step2, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_FaceUpAndRight, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_FaceUpLeftAndRight_Step2, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_RotateClockwise_Step3, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_RotateClockwise, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_LookAround, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_RotateCounterclockwise, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_FaceDownLeftAndRight_Step2, 0, 0, 8
ROM::src/event_object_movement.o, MovementType_LookAround_Step2, 0, 0, 8
